game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Desmond King,KingDe01,1,6,3,0.5,13,4.3,2.2,0,16.7,12.3,7,6,0,0,0,0,0,6,0,0
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Jalen Pitre,PitrJa00,0,2,2,1,48,24,24,0,118.7,17.5,35,13,0,0,0,0,0,8,1,0.111
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Neville Hewitt,HewiNe00,0,2,2,1,24,12,12,0,116.7,1.5,3,21,0,0,0,0,0,3,0,0
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Jalen Reeves-Maybin,ReevJa00,0,2,2,1,6,3,3,0,79.2,0,0,6,0,0,0,0,0,3,1,0.25
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Garret Wallow,WallGa00,0,3,1,0.333,10,10,3.3,0,43.7,12.7,6,4,0,0,0,0,0,4,0,0
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Mario Addison,AddiMa00,0,0,0,,,,,,,,,,0,2,0,0,2,1,0,0
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Maliek Collins,CollMa00,0,0,0,,,,,,,,,,0,1,1,0,2,3,0,0
2022_05_HOU_JAX,202210090jax,2022,5,REG,HOU,JAX,Jonathan Owens,OwenJo01,0,2,0,0,,,0,,39.6,11,,,0,0,0,0,0,4,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Chandon Sullivan,SullCh00,0,6,4,0.667,61,15.3,10.2,0,100,14.5,39,22,1,0,0,0,0,2,1,0.333
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Cameron Dantzler,DantCa00,0,4,3,0.75,32,10.7,8,0,97.9,6.5,18,14,1,0,0,0,0,7,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Camryn Bynum,BynuCa00,0,2,2,1,19,9.5,9.5,1,145.8,0.5,1,18,0,0,0,0,0,1,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Danielle Hunter,HuntDa01,0,1,1,1,23,23,23,0,118.7,12,12,11,3,0,0,1,1,6,1,0.143
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Brian Asamoah,AsamBr00,0,1,1,1,21,21,21,0,118.7,4,4,17,1,0,0,0,0,0,1,1
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Eric Kendricks,KendEr00,0,1,1,1,3,3,3,0,79.2,-3,-3,6,2,0,0,0,0,7,1,0.125
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Jordan Hicks,HickJo00,0,2,1,0.5,1,1,0.5,0,56.2,2,0,1,1,0,0,0,0,7,2,0.222
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Patrick Peterson,PetePa00,0,1,1,1,18,18,18,0,118.7,18,18,0,0,0,0,0,0,4,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Harrison Smith,SmitHa00,0,3,1,0.333,30,30,10,0,71.5,8,-2,32,0,0,0,0,0,2,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Ross Blacklock,BlacRo00,0,0,0,,,,,,,,,,0,2,0,0,2,0,2,1
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Za'Darius Smith,SmitZa00,0,0,0,,,,,,,,,,2,1,0,0.5,2,2,1,0.333
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,D.J. Wonnum,WonnDJ00,0,0,0,,,,,,,,,,2,0,0,0.5,1,2,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Harrison Phillips,PhilHa00,0,0,0,,,,,,,,,,0,0,1,0,1,6,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,MIN,CHI,Patrick Jones II,JonePa00,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Kyler Gordon,GordKy00,0,11,10,0.909,65,6.5,5.9,0,91.3,2.2,20,45,3,0,0,0,0,10,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Jaylon Jones,JoneJa12,0,12,9,0.75,91,10.1,7.6,0,96.2,4.7,57,34,0,0,0,0,0,14,1,0.067
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Roquan Smith,SmitRo07,0,5,5,1,40,8,8,0,100,4.2,21,19,4,2,0,0,2,8,2,0.2
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Kindle Vildor,VildKi00,1,4,3,0.75,47,15.7,11.8,0,74,10,28,19,0,0,0,0,0,6,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Nicholas Morrow,MorrNi00,0,2,2,1,22,11,11,0,112.5,4,8,14,3,0,0,0,0,10,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Al-Quadin Muhammad,MuhaAl00,0,1,1,1,1,1,1,1,118.7,-3,-3,4,0,1,0,0,1,3,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Justin Jones,JoneJu03,0,1,1,1,23,23,23,0,118.7,-5,-5,28,0,0,0,1,1,1,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Jaquan Brisker,BrisJa01,0,1,1,1,15,15,15,0,118.7,7,7,8,0,0,0,0,0,5,2,0.286
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Eddie Jackson,JackEd01,0,1,1,1,15,15,15,0,118.7,11,11,4,1,0,0,0,0,8,2,0.2
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Robert Quinn,QuinRo00,0,0,0,,,,,,,,,,0,2,0,0,2,0,1,1
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Trevis Gipson,GipsTr00,0,0,0,,,,,,,,,,0,0,2,0,2,2,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Mike Pennel,PennMi00,0,0,0,,,,,,,,,,0,1,0,0,1,2,0,0
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Angelo Blackson,BlacAn00,0,0,0,,,,,,,,,,0,0,0,0,0,1,1,0.5
2022_05_CHI_MIN,202210090min,2022,5,REG,CHI,MIN,Lamar Jackson,JackLa02,0,1,0,0,,,0,,39.6,2,,,0,0,0,0,0,0,0,
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Jahlani Tavai,TavaJa00,0,3,3,1,18,6,6,0,91.7,1.3,4,14,2,1,0,0,1,5,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Jack Jones,JoneJa10,1,7,3,0.429,49,16.3,7,0,27.4,14.4,39,10,0,0,0,0,0,3,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Jalen Mills,MillJa02,0,4,3,0.75,47,15.7,11.8,0,113.5,11.5,37,10,0,0,0,0,0,3,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Ja'Whaun Bentley,BentJa00,0,2,2,1,58,29,29,0,118.7,3.5,7,51,0,1,0,0,1,5,1,0.167
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Myles Bryant,BryaMy01,0,3,2,0.667,7,3.5,2.3,0,70.1,3.3,6,1,0,0,0,0,0,2,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Josh Uche,UcheJo00,0,1,1,1,25,25,25,0,118.7,9,9,16,1,2,0,0,2,1,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Jonathan Jones,JoneJo03,0,2,1,0.5,0,0,0,0,56.2,4,0,0,0,0,0,0,0,4,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Kyle Dugger,DuggKy00,0,4,1,0.25,0,0,0,0,39.6,6,-3,3,1,0,0,0,0,5,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Jabrill Peppers,PeppJa00,0,1,1,1,8,8,8,0,100,5,5,3,0,0,0,0,0,2,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Adrian Phillips,PhilAd00,0,1,1,1,6,6,6,0,91.7,5,5,1,1,0,0,0,0,5,1,0.167
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Christian Barmore,BarmCh00,0,1,1,1,11,11,11,0,112.5,4,4,7,0,0,0,0,0,4,1,0.2
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Matt Judon,JudoMa00,0,0,0,,,,,,,,,,4,1,2,2,5,3,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Deatrich Wise Jr.,WiseDe00,0,0,0,,,,,,,,,,0,1,1,0,2,4,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Anfernee Jennings,JennAn00,0,0,0,,,,,,,,,,1,0,1,0,1,4,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Daniel Ekuale,EkuaDa00,0,0,0,,,,,,,,,,0,1,0,0,1,1,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Raekwon McMillan,McMiRa02,0,1,0,0,,,0,,39.6,31,,,0,0,0,0,0,3,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,NE,DET,Marcus Jones,JoneMa06,0,2,0,0,,,0,,39.6,11.5,,,0,0,0,0,0,2,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Jeff Okudah,OkudJe00,0,6,4,0.667,44,11,7.3,0,88.2,11.2,11,33,0,0,0,0,0,1,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Malcolm Rodriguez,RodrMa00,0,3,3,1,46,15.3,15.3,0,118.7,8.7,26,20,2,1,0,0,1,6,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Bobby Price,PricBo00,0,2,2,1,47,23.5,23.5,1,158.3,17.5,35,12,0,0,0,0,0,3,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,AJ Parker,ParkAJ00,0,2,2,1,27,13.5,13.5,0,118.7,6.5,13,14,0,0,0,0,0,5,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Will Harris,HarrWi02,0,2,2,1,13,6.5,6.5,0,93.7,0,0,13,0,0,0,0,0,1,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Mike Hughes,HughMi00,0,3,2,0.667,6,3,2,0,70.1,12,5,1,0,0,0,0,0,4,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,DeShon Elliott,ElliDe02,1,1,1,1,6,6,6,0,52.1,6,6,0,3,0,0,0,0,12,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Benito Jones,JoneBe03,0,1,1,1,-1,-1,-1,0,79.2,-6,-6,5,0,0,0,0,0,1,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Alex Anzalone,AnzaAl00,0,1,0,0,,,0,,39.6,6,,,2,1,0,0,1,8,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Aidan Hutchinson,HutcAi00,0,0,0,,,,,,,,,,0,1,0,0,1,2,0,0
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Alim McNeill,McNeAl00,0,0,0,,,,,,,,,,0,0,0,0,0,2,1,0.333
2022_05_DET_NE,202210090nwe,2022,5,REG,DET,NE,Kerby Joseph,JoseKe03,0,0,0,,,,,,,,,,0,0,0,0,0,2,1,0.333
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Paulson Adebo,AdebPa00,0,12,10,0.833,192,19.2,16,3,158.3,16.2,149,43,0,0,0,0,0,8,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Pete Werner,WernPe00,0,3,3,1,29,9.7,9.7,0,106.9,3.3,10,19,3,1,0,0,1,7,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Justin Evans,EvanJu00,0,2,2,1,47,23.5,23.5,0,118.7,18,36,11,0,0,0,0,0,4,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Tyrann Mathieu,MathTy00,0,3,1,0.333,6,6,2,0,42.4,5.7,-3,9,1,0,0,0,0,5,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Bradley Roby,RobyBr00,0,3,1,0.333,9,9,3,0,42.4,11.7,9,0,1,0,0,0,0,1,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Cameron Jordan,JordCa00,0,0,0,,,,,,,,,,0,1,0,2,3,3,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,David Onyemata,OnyeDa00,0,0,0,,,,,,,,,,0,1,1,0,2,1,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Marcus Davenport,DaveMa00,0,0,0,,,,,,,,,,0,0,1,0,1,4,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,J.T. Gray,GrayJ.00,0,0,0,,,,,,,,,,0,0,0,1,1,1,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Marshon Lattimore,LattMa01,0,1,0,0,,,0,,39.6,12,,,0,0,0,0,0,0,0,
2022_05_SEA_NO,202210090nor,2022,5,REG,NO,SEA,Demario Davis,DaviDe00,0,1,0,0,,,0,,39.6,5,,,2,0,0,0,0,3,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Jordyn Brooks,BrooJo01,0,5,4,0.8,29,7.3,5.8,0,90.8,3.2,5,24,4,1,1,0,2,11,1,0.083
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Coby Bryant,BryaCo01,0,4,3,0.75,80,26.7,20,1,156.2,5.3,16,64,1,0,1,0,1,2,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Cody Barton,BartCo00,0,2,2,1,26,13,13,0,118.7,10.5,21,5,2,0,0,0,0,12,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Tariq Woolen,WoolTa00,1,3,2,0.667,15,7.5,5,0,38.9,6.3,6,9,0,0,0,0,0,4,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Ryan Neal,NealRy00,0,5,2,0.4,7,3.5,1.4,0,47.9,8.2,1,6,3,0,0,0,0,7,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Michael Jackson,JackMi01,0,3,2,0.667,20,10,6.7,0,85.4,11.3,19,1,0,0,0,0,0,3,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Quandre Diggs,DiggQu00,0,2,2,1,32,16,16,1,158.3,12.5,25,7,0,0,0,0,0,8,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Al Woods,WoodAl99,0,0,0,,,,,,,,,,0,0,0,1,1,5,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Josh Jones,JoneJo06,0,0,0,,,,,,,,,,1,0,1,0,1,1,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Boye Mafe,MafeBo00,0,0,0,,,,,,,,,,7,0,1,0,1,2,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Darrell Taylor,TaylDa00,0,0,0,,,,,,,,,,6,0,0,0,0,2,1,0.333
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Uchenna Nwosu,NwosUc00,0,0,0,,,,,,,,,,6,0,0,0,0,5,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Quinton Jefferson,JeffQu00,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,0
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Christian Jones,JoneCh05,0,0,0,,,,,,,,,,2,0,0,0,0,0,0,
2022_05_SEA_NO,202210090nor,2022,5,REG,SEA,NO,Artie Burns,BurnAr00,0,1,0,0,,,0,,39.6,19,,,0,0,0,0,0,0,0,
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Kwon Alexander,AlexKw00,0,9,5,0.556,41,8.2,4.6,0,67.4,2.9,16,25,1,0,0,0,0,10,1,0.091
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,C.J. Mosley,MoslC.00,0,6,5,0.833,56,11.2,9.3,0,105.6,8.7,48,8,0,0,0,0,0,10,1,0.091
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Sauce Gardner,GardSa00,1,5,3,0.6,25,8.3,5,0,33.3,12.2,10,15,1,0,1,0,1,5,1,0.167
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,D.J. Reed,ReedD.00,0,4,3,0.75,15,5,3.8,0,80.2,8.8,11,4,0,0,0,0,0,5,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Michael Carter,CartMi02,0,5,2,0.4,16,8,3.2,0,48.7,4.4,-4,20,1,0,0,0,0,3,1,0.25
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Jordan Whitehead,WhitJo03,0,1,1,1,13,13,13,0,118.7,13,13,0,0,0,0,0,0,7,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Carl Lawson,LawsCa00,0,0,0,,,,,,,,,,0,0,6,1,7,2,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,John Franklin-Myers,FranJo02,0,0,0,,,,,,,,,,0,0,4,0.5,5,2,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Quinnen Williams,WillQu00,0,0,0,,,,,,,,,,0,0,1,0.5,2,3,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Solomon Thomas,ThomSo00,0,0,0,,,,,,,,,,0,1,0,0,1,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Jacob Martin,MartJa02,0,0,0,,,,,,,,,,0,1,0,0,1,0,0,
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Bryce Huff,HuffBr00,0,0,0,,,,,,,,,,0,0,1,0,1,0,0,
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Micheal Clemons,ClemMi03,0,0,0,,,,,,,,,,0,1,0,0,1,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Will Parks,ParkWi01,0,1,0,0,,,0,,39.6,8,,,0,0,0,0,0,2,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,NYJ,MIA,Brandin Echols,EchoBr00,0,1,0,0,,,0,,39.6,5,,,0,0,0,0,0,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Kader Kohou,KohoKa00,0,4,4,1,26,6.5,6.5,0,93.7,1.3,5,21,1,0,0,0,0,4,2,0.333
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Brandon Jones,JoneBr06,0,2,2,1,20,10,10,0,108.3,7.5,15,5,5,0,0,1,1,9,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Jerome Baker,BakeJe00,0,2,1,0.5,21,21,10.5,0,87.5,19,-1,22,1,0,0,1,1,5,1,0.167
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Zach Sieler,SielZa00,0,1,1,1,3,3,3,0,79.2,-1,-1,4,0,0,1,0,1,3,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Eric Rowe,RoweEr00,0,2,1,0.5,79,79,39.5,0,95.8,7,18,61,0,0,0,0,0,0,0,
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Jevon Holland,HollJe02,0,2,1,0.5,11,11,5.5,0,66.7,12.5,9,2,0,0,0,0,0,3,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Andrew Van Ginkel,VanGAn00,0,1,1,1,6,6,6,0,91.7,0,0,6,0,0,0,0,0,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Noah Igbinoghene,IgbiNo00,0,4,1,0.25,17,17,4.3,0,44.8,15.5,11,6,0,0,0,0,0,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Elandon Roberts,RobeEl00,0,1,1,1,6,6,6,0,91.7,-1,-1,7,1,0,0,0,0,7,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Channing Tindall,TindCh00,0,1,1,1,9,9,9,0,104.2,6,6,3,0,0,0,0,0,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Nik Needham,NeedNi00,0,2,1,0.5,21,21,10.5,0,87.5,20,21,0,0,0,0,0,0,5,1,0.167
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Melvin Ingram,IngrMe00,0,0,0,,,,,,,,,,2,1,0,0,1,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Emmanuel Ogbah,OgbaEm00,0,0,0,,,,,,,,,,0,1,0,0,1,1,0,0
2022_05_MIA_NYJ,202210090nyj,2022,5,REG,MIA,NYJ,Jaelan Phillips,PhilJa02,0,0,0,,,,,,,,,,3,0,0,0,0,5,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Carlton Davis,DaviCa02,0,7,3,0.429,33,11,4.7,0,57.4,10.1,11,22,0,0,0,0,0,4,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Mike Edwards,EdwaMi01,0,4,3,0.75,39,13,9.8,1,144.8,7,24,15,1,0,0,0,0,2,1,0.333
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Antoine Winfield Jr.,WinfAn00,0,5,2,0.4,29,14.5,5.8,0,59.6,12,13,16,1,0,0,1,1,8,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Keanu Neal,NealKe01,0,2,2,1,20,10,10,0,108.3,8,16,4,0,0,0,0,0,3,1,0.25
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Sean Murphy-Bunting,BuntSe00,0,2,2,1,26,13,13,0,118.7,13,26,0,0,0,0,0,0,2,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Jamel Dean,DeanJa00,0,3,1,0.333,0,0,0,0,42.4,5,-3,3,0,0,0,0,0,4,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Lavonte David,DaviLa00,0,1,1,1,0,0,0,0,79.2,-3,-3,3,2,0,0,0,0,5,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Joe Tryon-Shoyinka,TryoJo00,0,0,0,,,,,,,,,,1,0,1,1,2,2,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Devin White,WhitDe02,0,0,0,,,,,,,,,,3,0,2,0,2,5,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Logan Hall,HallLo00,0,0,0,,,,,,,,,,0,0,0,1,1,3,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Carl Nassib,NassCa00,0,0,0,,,,,,,,,,0,0,1,0,1,4,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Deadrin Senat,SenaDe00,0,0,0,,,,,,,,,,0,0,0,1,1,5,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Vita Vea,VeaxVi00,0,0,0,,,,,,,,,,0,0,0,1,1,2,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,TB,ATL,Shaquil Barrett,BarrSh00,0,0,0,,,,,,,,,,1,0,1,0,1,5,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Mykal Walker,WalkMy00,0,6,6,1,72,12,12,0,116.7,4.3,26,46,0,0,0,0,0,11,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,DeAundre Alford,AlfoDe00,0,8,5,0.625,42,8.4,5.3,0,76,8.5,12,30,0,0,0,0,0,7,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,AJ Terrell,TerrAJ00,0,8,5,0.625,93,18.6,11.6,0,102.6,12.6,72,21,0,0,0,0,0,2,2,0.5
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Richie Grant,GranRi00,0,5,5,1,49,9.8,9.8,0,107.5,7.8,39,10,1,0,0,0,0,7,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Lorenzo Carter,CartLo01,0,3,3,1,9,3,3,1,118.7,-2,-6,15,0,0,1,0,1,3,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Casey Hayward,HaywCa00,0,6,3,0.5,11,3.7,1.8,0,56.2,13.3,9,2,0,0,0,0,0,2,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Troy Andersen,AndeTr00,0,2,2,1,12,6,6,0,91.7,2.5,5,7,1,0,1,0,1,5,2,0.286
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Dean Marlowe,MarlDe00,0,2,2,1,23,11.5,11.5,0,114.6,9.5,19,4,0,0,0,0,0,3,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Arnold Ebiketie,EbikAr00,0,2,2,1,17,8.5,8.5,0,102.1,-1,-2,19,0,0,0,0,0,1,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Grady Jarrett,JarrGr00,0,1,1,1,7,7,7,0,95.8,0,0,7,0,0,2,0,2,4,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Rashaan Evans,EvanRa01,0,3,1,0.333,7,7,2.3,0,42.4,1.3,0,7,1,0,0,0,0,5,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Jaylinn Hawkins,HawkJa00,0,2,1,0.5,9,9,4.5,0,62.5,-0.5,-1,10,0,0,0,0,0,11,0,0
2022_05_ATL_TB,202210090tam,2022,5,REG,ATL,TB,Mike Ford,FordMi01,0,2,0,0,,,0,,39.6,3.5,,,0,0,0,0,0,0,0,
2022_05_TEN_WAS,202210090was,2022,5,REG,WAS,TEN,Bobby McCain,McCaBo01,0,3,3,1,78,26,26,0,118.7,23.3,70,8,0,0,0,0,0,6,0,0
2022_05_TEN_WAS,202210090was,2022,5,REG,WAS,TEN,Jonathan Allen,AlleJo01,0,2,2,1,37,18.5,18.5,1,158.3,2,4,33,0,1,1,0.5,3,2,1,0.333
2022_05_TEN_WAS,202210090was,2022,5,REG,WAS,TEN,Kendall Fuller,FullKe00,0,2,2,1,10,5,5,0,87.5,5,10,0,0,0,0,0,0,3,0,0
2022_05_TEN_WAS,202210090was,2022,5,REG,WAS,TEN,Benjamin St-Juste,StJuBe00,0,4,2,0.5,20,10,5,0,64.6,7.5,11,9,1,0,0,0,0,2,1,0.333
